statusId | label
1|test
statusId|sensorName|value|timestamp
1|YAS537 Magnetic Sensor|[-148.0,-287.9,-276.0]|1477918522169
1|Linear Acceleration Sensor|[0.0078070164,-5.7701394E-4,0.056328773]|1477918522169
1|Gravity Sensor|[-0.13709785,0.0077598384,9.805689]|1477918522169
1|K6DS3TR Gyroscope Sensor|[-0.004886922,-0.002443461,-0.0012217305]|1477918522171
1|K6DS3TR Acceleration Sensor|[-0.12929083,0.0071828244,9.862018]|1477918522172
1|K6DS3TR Acceleration Sensor|[-0.12929083,0.014365649,9.852441]|1477918522176
1|K6DS3TR Gyroscope Sensor|[0.0036651916,-0.0012217305,0.0012217305]|1477918522176
1|YAS537 Magnetic Sensor|[-148.0,-287.9,-275.9]|1477918522178
1|Gravity Sensor|[-0.1368503,0.00729049,9.805693]|1477918522178
1|Linear Acceleration Sensor|[-0.002017647,0.0022866093,0.020411491]|1477918522178
1|K6DS3TR Gyroscope Sensor|[0.0036651916,0.0012217305,0.0]|1477918522182
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.009577099,9.826104]|1477918522182
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.011971374,9.833286]|1477918522187
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0012217305,-0.0012217305]|1477918522187
1|YAS537 Magnetic Sensor|[-147.90001,-287.80002,-275.80002]|1477918522189
1|Linear Acceleration Sensor|[-0.0018896163,0.0019215858,0.03717327]|1477918522189
1|Gravity Sensor|[-0.13697833,0.0076555135,9.805691]|1477918522189
1|K6DS3TR Gyroscope Sensor|[-0.0061086523,-0.002443461,0.002443461]|1477918522191
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.009577099,9.842864]|1477918522192
1|K6DS3TR Acceleration Sensor|[-0.1340794,0.0071828244,9.847652]|1477918522196
1|K6DS3TR Gyroscope Sensor|[-0.0061086523,-0.004886922,0.0]|1477918522196
1|YAS537 Magnetic Sensor|[-147.90001,-287.80002,-275.80002]|1477918522198
1|Gravity Sensor|[-0.13673782,0.0070501934,9.805695]|1477918522198
1|Linear Acceleration Sensor|[-0.002130121,1.3263104E-4,0.015620232]|1477918522198
1|K6DS3TR Gyroscope Sensor|[-0.002443461,0.0,-0.002443461]|1477918522201
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.0071828244,9.821315]|1477918522202
1|K6DS3TR Acceleration Sensor|[-0.14844504,0.0071828244,9.840469]|1477918522207
1|K6DS3TR Gyroscope Sensor|[0.0,0.0,0.0]|1477918522207
1|YAS537 Magnetic Sensor|[-147.90001,-287.7,-275.7]|1477918522209
1|Linear Acceleration Sensor|[-0.011700064,3.7281588E-4,0.044351578]|1477918522209
1|Gravity Sensor|[-0.13674498,0.0068100085,9.805695]|1477918522209
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0,0.0012217305]|1477918522211
1|K6DS3TR Acceleration Sensor|[-0.14844504,0.0071828244,9.850046]|1477918522212
1|K6DS3TR Acceleration Sensor|[-0.117319465,0.0071828244,9.828498]|1477918522216
1|K6DS3TR Gyroscope Sensor|[0.002443461,-0.0036651916,-0.0012217305]|1477918522216
1|YAS537 Magnetic Sensor|[-147.90001,-287.7,-275.7]|1477918522218
1|Gravity Sensor|[-0.13674845,0.006691592,9.805695]|1477918522218
1|Linear Acceleration Sensor|[0.014640436,4.912326E-4,0.06111145]|1477918522218
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0012217305,0.0036651916]|1477918522221
1|K6DS3TR Acceleration Sensor|[-0.12210801,0.0071828244,9.866806]|1477918522222
1|K6DS3TR Acceleration Sensor|[-0.14365649,0.021548472,9.857229]|1477918522227
1|K6DS3TR Gyroscope Sensor|[-0.002443461,0.004886922,0.0012217305]|1477918522227
1|YAS537 Magnetic Sensor|[-147.90001,-287.7,-275.80002]|1477918522229
1|Linear Acceleration Sensor|[-0.0068047345,0.0030025383,0.029988289]|1477918522229
1|Gravity Sensor|[-0.13685176,0.006574561,9.805693]|1477918522229
1|K6DS3TR Gyroscope Sensor|[0.0,-0.002443461,-0.0012217305]|1477918522231
1|K6DS3TR Acceleration Sensor|[-0.14365649,0.009577099,9.835681]|1477918522232
1|K6DS3TR Acceleration Sensor|[-0.14126222,0.009577099,9.852441]|1477918522236
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,-0.002443461,-0.0012217305]|1477918522236
1|YAS537 Magnetic Sensor|[-147.8,-287.7,-275.80002]|1477918522238
1|Gravity Sensor|[-0.13661326,0.0065667536,9.8056965]|1477918522238
1|Linear Acceleration Sensor|[-0.0022546798,0.017375994,0.03716755]|1477918522238
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.004886922,0.0012217305]|1477918522241
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.023942748,9.842864]|1477918522242
1|K6DS3TR Acceleration Sensor|[-0.14605077,0.014365649,9.830893]|1477918522247
1|K6DS3TR Gyroscope Sensor|[-0.002443461,-0.0036651916,0.0012217305]|1477918522247
1|YAS537 Magnetic Sensor|[-147.8,-287.7,-275.80002]|1477918522249
1|Linear Acceleration Sensor|[0.007815182,0.012449625,0.051540375]|1477918522249
1|Gravity Sensor|[-0.13710602,0.0067045735,9.805689]|1477918522249
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0012217305,0.002443461]|1477918522251
1|K6DS3TR Acceleration Sensor|[-0.12929083,0.019154198,9.857229]|1477918522252
1|K6DS3TR Acceleration Sensor|[-0.12689656,0.0071828244,9.850046]|1477918522257
1|K6DS3TR Gyroscope Sensor|[0.002443461,-0.0012217305,0.002443461]|1477918522256
1|YAS537 Magnetic Sensor|[-147.8,-287.7,-275.7]|1477918522258
1|Gravity Sensor|[-0.13720948,0.0065866965,9.805688]|1477918522258
1|Linear Acceleration Sensor|[0.017495736,5.9612794E-4,0.018021584]|1477918522258
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0012217305,0.0]|1477918522261
1|K6DS3TR Acceleration Sensor|[-0.11971374,0.0071828244,9.8237095]|1477918522261
1|K6DS3TR Acceleration Sensor|[-0.15083931,0.014365649,9.842864]|1477918522267
1|K6DS3TR Gyroscope Sensor|[0.0,0.0,0.002443461]|1477918522267
1|YAS537 Magnetic Sensor|[-147.90001,-287.7,-275.80002]|1477918522269
1|Linear Acceleration Sensor|[-0.0015320778,7.311092E-4,0.034783363]|1477918522269
1|Gravity Sensor|[-0.13733587,0.0064517152,9.805686]|1477918522269
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0012217305,-0.0012217305]|1477918522271
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.0071828244,9.840469]|1477918522272
1|K6DS3TR Acceleration Sensor|[-0.13168511,0.0071828244,9.8548355]|1477918522277
1|K6DS3TR Gyroscope Sensor|[0.0036651916,0.002443461,-0.0012217305]|1477918522276
1|YAS537 Magnetic Sensor|[-147.90001,-287.7,-275.80002]|1477918522278
1|Gravity Sensor|[-0.13745876,0.006335099,9.805684]|1477918522278
1|Linear Acceleration Sensor|[-0.0061977357,0.005636275,0.03239155]|1477918522278
1|K6DS3TR Gyroscope Sensor|[0.007330383,0.002443461,0.0]|1477918522281
1|K6DS3TR Acceleration Sensor|[-0.14365649,0.011971374,9.838076]|1477918522281
1|K6DS3TR Acceleration Sensor|[-0.12929083,0.016759925,9.830893]|1477918522287
1|K6DS3TR Gyroscope Sensor|[0.0,0.0,-0.0012217305]|1477918522287
1|YAS537 Magnetic Sensor|[-147.90001,-287.7,-275.80002]|1477918522289
1|Linear Acceleration Sensor|[0.006010458,1.21462625E-4,0.022816658]|1477918522289
1|Gravity Sensor|[-0.13769557,0.007061362,9.805681]|1477918522289
1|K6DS3TR Gyroscope Sensor|[-0.007330383,-0.004886922,0.0]|1477918522291
1|K6DS3TR Acceleration Sensor|[-0.13168511,0.0071828244,9.828498]|1477918522292
1|K6DS3TR Acceleration Sensor|[-0.11971374,0.026337024,9.830893]|1477918522297
1|K6DS3TR Gyroscope Sensor|[-0.002443461,-0.002443461,0.0]|1477918522296
1|YAS537 Magnetic Sensor|[-147.90001,-287.7,-275.80002]|1477918522298
1|Gravity Sensor|[-0.13722026,0.0063281213,9.805688]|1477918522298
1|Linear Acceleration Sensor|[0.019900799,0.027191728,0.037176132]|1477918522298
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.0012217305,-0.0012217305]|1477918522301
1|K6DS3TR Acceleration Sensor|[-0.117319465,0.03351985,9.842864]|1477918522301
1|K6DS3TR Acceleration Sensor|[-0.12450229,0.026337024,9.838076]|1477918522306
1|K6DS3TR Gyroscope Sensor|[0.004886922,0.0012217305,-0.0012217305]|1477918522307
1|YAS537 Magnetic Sensor|[-147.90001,-287.7,-275.7]|1477918522309
1|Linear Acceleration Sensor|[0.023709878,0.0254663,0.02998066]|1477918522309
1|Gravity Sensor|[-0.1362408,0.008053548,9.8057]|1477918522309
1|K6DS3TR Gyroscope Sensor|[0.0,0.0012217305,0.0]|1477918522311
1|K6DS3TR Acceleration Sensor|[-0.11253092,0.03351985,9.835681]|1477918522312
1|K6DS3TR Acceleration Sensor|[-0.14126222,0.011971374,9.847652]|1477918522317
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,-0.0012217305,0.0012217305]|1477918522316
1|YAS537 Magnetic Sensor|[-147.90001,-287.6,-275.80002]|1477918522318
1|Gravity Sensor|[-0.13480414,0.009969654,9.805718]|1477918522318
1|Linear Acceleration Sensor|[-0.006458074,0.0020017205,0.037145615]|1477918522318
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,-0.0012217305,0.0012217305]|1477918522321
1|K6DS3TR Acceleration Sensor|[-0.14126222,0.011971374,9.842864]|1477918522321
1|K6DS3TR Acceleration Sensor|[-0.117319465,0.0071828244,9.828498]|1477918522326
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.0036651916,0.0]|1477918522327
1|YAS537 Magnetic Sensor|[-147.90001,-287.6,-275.80002]|1477918522329
1|Linear Acceleration Sensor|[-0.0137566775,-2.7063768E-4,0.03235531]|1477918522329
1|Gravity Sensor|[-0.13468836,0.009847737,9.80572]|1477918522329
1|K6DS3TR Gyroscope Sensor|[-0.002443461,0.0,0.0012217305]|1477918522331
1|K6DS3TR Acceleration Sensor|[-0.14844504,0.009577099,9.838076]|1477918522332
1|K6DS3TR Acceleration Sensor|[-0.14126222,0.009577099,9.840469]|1477918522337
1|K6DS3TR Gyroscope Sensor|[0.002443461,-0.0012217305,-0.0036651916]|1477918522336
1|YAS537 Magnetic Sensor|[-147.90001,-287.7,-275.80002]|1477918522339
1|Gravity Sensor|[-0.1346953,0.0096100615,9.80572]|1477918522339
1|Linear Acceleration Sensor|[0.01019302,-3.29623E-5,0.041932106]|1477918522338
1|K6DS3TR Gyroscope Sensor|[-0.002443461,0.002443461,0.0012217305]|1477918522341
1|K6DS3TR Acceleration Sensor|[-0.12450229,0.009577099,9.847652]|1477918522341
1|K6DS3TR Acceleration Sensor|[-0.15083931,0.011971374,9.850046]|1477918522346
1|K6DS3TR Gyroscope Sensor|[0.0,0.0,-0.0012217305]|1477918522346
1|YAS537 Magnetic Sensor|[-147.90001,-287.6,-275.80002]|1477918522349
1|Linear Acceleration Sensor|[-0.008735001,-0.0021927524,0.05390644]|1477918522349
1|Gravity Sensor|[-0.13492149,0.009375577,9.805717]|1477918522349
1|K6DS3TR Gyroscope Sensor|[-0.002443461,0.0,0.0012217305]|1477918522352
1|K6DS3TR Acceleration Sensor|[-0.14365649,0.0071828244,9.859624]|1477918522352
1|K6DS3TR Acceleration Sensor|[-0.14844504,0.021548472,9.847652]|1477918522357
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.0,0.0012217305]|1477918522356
1|YAS537 Magnetic Sensor|[-147.90001,-287.6,-275.80002]|1477918522359
1|Gravity Sensor|[-0.13492845,0.0091379,9.805717]|1477918522359
1|Linear Acceleration Sensor|[-0.01351659,0.012410573,0.041934967]|1477918522358
1|K6DS3TR Gyroscope Sensor|[0.0,0.002443461,-0.002443461]|1477918522361
1|K6DS3TR Acceleration Sensor|[-0.14126222,0.023942748,9.838076]|1477918522361
1|K6DS3TR Acceleration Sensor|[-0.14844504,0.019154198,9.845258]|1477918522366
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0,0.0012217305]|1477918522366
1|YAS537 Magnetic Sensor|[-147.90001,-287.7,-275.80002]|1477918522368
1|Linear Acceleration Sensor|[0.0034856945,0.012424479,0.03714943]|1477918522369
1|Gravity Sensor|[-0.1351708,0.009123993,9.805715]|1477918522369
1|K6DS3TR Gyroscope Sensor|[0.0,-0.0012217305,-0.0012217305]|1477918522372
1|K6DS3TR Acceleration Sensor|[-0.13168511,0.021548472,9.842864]|1477918522372
1|K6DS3TR Acceleration Sensor|[-0.11971374,0.023942748,9.830893]|1477918522377
1|K6DS3TR Gyroscope Sensor|[0.002443461,0.002443461,0.002443461]|1477918522376
1|YAS537 Magnetic Sensor|[-147.90001,-287.6,-275.80002]|1477918522379
1|Gravity Sensor|[-0.13505158,0.009119678,9.805716]|1477918522379
1|Linear Acceleration Sensor|[-0.0038163662,0.0052459706,0.0347538]|1477918522379
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.002443461,-0.002443461]|1477918522381
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.014365649,9.840469]|1477918522381
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.021548472,9.850046]|1477918522386
1|K6DS3TR Gyroscope Sensor|[-0.0036651916,0.0,0.002443461]|1477918522386
1|YAS537 Magnetic Sensor|[-147.90001,-287.6,-275.9]|1477918522388
1|Linear Acceleration Sensor|[0.008390084,0.0027271146,0.037151337]|1477918522389
1|Gravity Sensor|[-0.13528664,0.009244259,9.805713]|1477918522389
1|K6DS3TR Gyroscope Sensor|[-0.002443461,0.002443461,0.002443461]|1477918522392
1|K6DS3TR Acceleration Sensor|[-0.12689656,0.011971374,9.842864]|1477918522392
1|K6DS3TR Acceleration Sensor|[-0.1340794,0.0071828244,9.833286]|1477918522397
1|K6DS3TR Gyroscope Sensor|[0.002443461,-0.004886922,0.002443461]|1477918522396
1|YAS537 Magnetic Sensor|[-147.90001,-287.6,-275.9]|1477918522399
1|Gravity Sensor|[-0.13553207,0.0090143895,9.80571]|1477918522399
1|Linear Acceleration Sensor|[0.0014526695,0.007745535,0.05870247]|1477918522398
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.0012217305,0.0]|1477918522401
1|K6DS3TR Acceleration Sensor|[-0.1340794,0.016759925,9.864412]|1477918522401
1|K6DS3TR Acceleration Sensor|[-0.13168511,0.014365649,9.857229]|1477918522406
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.0012217305,-0.002443461]|1477918522406
1|YAS537 Magnetic Sensor|[-147.90001,-287.6,-275.9]|1477918522408
1|Linear Acceleration Sensor|[-0.012793422,-0.0019350611,0.0610981]|1477918522409
1|Gravity Sensor|[-0.13565162,0.0091178855,9.805708]|1477918522409
1|K6DS3TR Gyroscope Sensor|[0.0036651916,0.002443461,0.0012217305]|1477918522412
1|K6DS3TR Acceleration Sensor|[-0.14844504,0.0071828244,9.866806]|1477918522411
1|K6DS3TR Acceleration Sensor|[-0.12210801,0.016759925,9.821315]|1477918522416
1|K6DS3TR Gyroscope Sensor|[0.0036651916,0.002443461,0.0012217305]|1477918522417
1|YAS537 Magnetic Sensor|[-147.8,-287.6,-275.80002]|1477918522419
1|Gravity Sensor|[-0.13589884,0.0094872285,9.805704]|1477918522418
1|Linear Acceleration Sensor|[0.009002283,0.012061244,0.04194832]|1477918522419
1|K6DS3TR Gyroscope Sensor|[0.0,-0.0012217305,-0.002443461]|1477918522421
1|K6DS3TR Acceleration Sensor|[-0.12689656,0.021548472,9.847652]|1477918522422
1|K6DS3TR Acceleration Sensor|[-0.12689656,0.028731298,9.850046]|1477918522427
1|K6DS3TR Gyroscope Sensor|[-0.002443461,-0.002443461,0.004886922]|1477918522426
1|YAS537 Magnetic Sensor|[-147.8,-287.6,-275.7]|1477918522429
1|Linear Acceleration Sensor|[0.008883104,0.004883567,0.037158012]|1477918522428
1|Gravity Sensor|[-0.13577966,0.009482082,9.805706]|1477918522429
1|K6DS3TR Gyroscope Sensor|[0.0,-0.0012217305,0.0]|1477918522432
1|K6DS3TR Acceleration Sensor|[-0.12689656,0.014365649,9.842864]|1477918522432
1|K6DS3TR Acceleration Sensor|[-0.12929083,0.0071828244,9.8548355]|1477918522436
1|K6DS3TR Gyroscope Sensor|[-0.002443461,-0.0036651916,-0.0012217305]|1477918522436
1|YAS537 Magnetic Sensor|[-147.8,-287.7,-275.6]|1477918522439
1|Gravity Sensor|[-0.13566042,0.009478593,9.805707]|1477918522439
1|Linear Acceleration Sensor|[-0.017573163,9.850599E-5,0.05870533]|1477918522439
1|K6DS3TR Gyroscope Sensor|[-0.007330383,0.002443461,0.002443461]|1477918522441
1|K6DS3TR Acceleration Sensor|[-0.15323359,0.009577099,9.864412]|1477918522441
1|K6DS3TR Acceleration Sensor|[-0.14365649,0.0071828244,9.847652]|1477918522447
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0036651916,-0.0012217305]|1477918522446
1|YAS537 Magnetic Sensor|[-147.8,-287.6,-275.6]|1477918522449
1|Linear Acceleration Sensor|[0.0018211603,0.00799198,0.034765244]|1477918522448
1|Gravity Sensor|[-0.13590056,0.008767945,9.805704]|1477918522449
1|K6DS3TR Gyroscope Sensor|[-0.004886922,0.0,0.0]|1477918522451
1|K6DS3TR Acceleration Sensor|[-0.1340794,0.016759925,9.840469]|1477918522452
1|K6DS3TR Acceleration Sensor|[-0.14844504,0.009577099,9.835681]|1477918522456
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0012217305,0.0012217305]|1477918522456
1|YAS537 Magnetic Sensor|[-147.8,-287.7,-275.6]|1477918522458
1|Gravity Sensor|[-0.13589527,0.008287161,9.805705]|1477918522459
1|Linear Acceleration Sensor|[-0.014944047,-0.0011043362,0.046735764]|1477918522459
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,-0.0012217305,-0.0036651916]|1477918522461
1|K6DS3TR Acceleration Sensor|[-0.15083931,0.0071828244,9.852441]|1477918522462
1|K6DS3TR Acceleration Sensor|[-0.14365649,0.0071828244,9.838076]|1477918522466
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.0,-0.002443461]|1477918522467
1|YAS537 Magnetic Sensor|[-147.8,-287.7,-275.6]|1477918522469
1|Linear Acceleration Sensor|[-0.003088355,-9.791153E-4,0.027579308]|1477918522468
1|Gravity Sensor|[-0.13577959,0.00816194,9.805707]|1477918522469
1|K6DS3TR Gyroscope Sensor|[0.0,-0.0036651916,0.002443461]|1477918522471
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.0071828244,9.833286]|1477918522472
1|K6DS3TR Acceleration Sensor|[-0.13168511,0.009577099,9.840469]|1477918522476
1|K6DS3TR Gyroscope Sensor|[0.002443461,0.0036651916,-0.002443461]|1477918522476
1|YAS537 Magnetic Sensor|[-147.8,-287.6,-275.6]|1477918522479
1|Gravity Sensor|[-0.135418,0.008172365,9.805712]|1477918522478
1|Linear Acceleration Sensor|[-0.0010556728,0.020558933,0.049123764]|1477918522479
1|K6DS3TR Gyroscope Sensor|[0.0,0.0,0.0036651916]|1477918522481
1|K6DS3TR Acceleration Sensor|[-0.13647367,0.028731298,9.8548355]|1477918522481
1|K6DS3TR Acceleration Sensor|[-0.117319465,0.011971374,9.833286]|1477918522487
1|K6DS3TR Gyroscope Sensor|[0.002443461,-0.0012217305,0.0]|1477918522486
1|YAS537 Magnetic Sensor|[-147.8,-287.6,-275.7]|1477918522488
1|Linear Acceleration Sensor|[0.0013383925,-9.920336E-4,0.039546013]|1477918522489
1|Gravity Sensor|[-0.13541779,0.008174858,9.805712]|1477918522489
1|K6DS3TR Gyroscope Sensor|[-0.0036651916,-0.0061086523,0.0]|1477918522491
1|K6DS3TR Acceleration Sensor|[-0.1340794,0.0071828244,9.845258]|1477918522491
1|K6DS3TR Acceleration Sensor|[-0.12689656,0.0071828244,9.847652]|1477918522497
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.0036651916,0.0012217305]|1477918522496
1|YAS537 Magnetic Sensor|[-147.90001,-287.6,-275.80002]|1477918522499
1|Gravity Sensor|[-0.13480915,0.007815223,9.80572]|1477918522499
1|Linear Acceleration Sensor|[-0.006453067,-6.3239876E-4,0.03235531]|1477918522498
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.002443461,0.0012217305]|1477918522501
1|K6DS3TR Acceleration Sensor|[-0.14126222,0.0071828244,9.838076]|1477918522502
1|K6DS3TR Acceleration Sensor|[-0.14126222,0.0047885496,9.850046]|1477918522506
1|K6DS3TR Gyroscope Sensor|[-0.002443461,0.002443461,0.002443461]|1477918522506
1|YAS537 Magnetic Sensor|[-148.0,-287.7,-275.80002]|1477918522509
1|Linear Acceleration Sensor|[-0.0038169771,-5.209744E-4,0.041934967]|1477918522509
1|Gravity Sensor|[-0.13505097,0.007703799,9.805717]|1477918522509
1|K6DS3TR Gyroscope Sensor|[0.0061086523,-0.002443461,0.0]|1477918522511
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.0071828244,9.847652]|1477918522511
1|K6DS3TR Acceleration Sensor|[-0.14605077,0.0071828244,9.826104]|1477918522516
1|K6DS3TR Gyroscope Sensor|[0.0012217305,-0.0012217305,0.0]|1477918522516
1|YAS537 Magnetic Sensor|[-148.0,-287.7,-275.9]|1477918522518
1|Gravity Sensor|[-0.13481425,0.008296713,9.80572]|1477918522518
1|Linear Acceleration Sensor|[-0.01841934,-0.0011138888,0.020383835]|1477918522519
1|K6DS3TR Gyroscope Sensor|[0.0,-0.002443461,0.0012217305]|1477918522522
1|K6DS3TR Acceleration Sensor|[-0.15323359,0.0071828244,9.826104]|1477918522522
1|K6DS3TR Acceleration Sensor|[-0.13647367,0.0071828244,9.828498]|1477918522527
1|K6DS3TR Gyroscope Sensor|[-0.004886922,-0.002443461,0.0]|1477918522526
1|YAS537 Magnetic Sensor|[-148.1,-287.7,-276.0]|1477918522529
1|Linear Acceleration Sensor|[0.0076791644,-0.0011077235,0.022774696]|1477918522529
1|Gravity Sensor|[-0.13457572,0.008290548,9.805723]|1477918522528
1|K6DS3TR Gyroscope Sensor|[-0.002443461,0.0012217305,0.0012217305]|1477918522531
1|K6DS3TR Acceleration Sensor|[-0.12689656,0.0071828244,9.828498]|1477918522531
1|K6DS3TR Acceleration Sensor|[-0.11971374,0.009577099,9.830893]|1477918522536
1|K6DS3TR Gyroscope Sensor|[-0.002443461,0.0,-0.0012217305]|1477918522537
1|YAS537 Magnetic Sensor|[-148.2,-287.7,-276.1]|1477918522539
1|Gravity Sensor|[-0.13470194,0.008056367,9.805721]|1477918522539
1|Linear Acceleration Sensor|[-0.01853165,0.0134921055,0.027565002]|1477918522539
1|K6DS3TR Gyroscope Sensor|[0.0012217305,-0.0036651916,-0.002443461]|1477918522541
1|K6DS3TR Acceleration Sensor|[-0.15323359,0.021548472,9.833286]|1477918522542
1|K6DS3TR Acceleration Sensor|[-0.14365649,0.009577099,9.8548355]|1477918522546
1|K6DS3TR Gyroscope Sensor|[0.0012217305,0.002443461,0.002443461]|1477918522546
1|YAS537 Magnetic Sensor|[-148.3,-287.7,-276.2]|1477918522548
1|Linear Acceleration Sensor|[0.01222907,-9.998968E-4,0.022770882]|1477918522548
1|Gravity Sensor|[-0.13433708,0.008182721,9.805727]|1477918522548
1|K6DS3TR Gyroscope Sensor|[0.0,-0.0012217305,0.002443461]|1477918522552
1|K6DS3TR Acceleration Sensor|[-0.12210801,0.0071828244,9.828498]|1477918522552
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.021548472,9.845258]|1477918522557
1|K6DS3TR Gyroscope Sensor|[0.002443461,0.002443461,0.0]|1477918522556
1|YAS537 Magnetic Sensor|[-148.3,-287.7,-276.2]|1477918522559
1|Gravity Sensor|[-0.13421763,0.008180879,9.805728]|1477918522559
1|Linear Acceleration Sensor|[0.0025325269,0.003790495,0.05868435]|1477918522558
1|K6DS3TR Gyroscope Sensor|[-0.0036651916,-0.0012217305,0.002443461]|1477918522561
1|K6DS3TR Acceleration Sensor|[-0.13168511,0.011971374,9.864412]|1477918522561
1|K6DS3TR Acceleration Sensor|[-0.13886794,0.0071828244,9.847652]|1477918522566
1|K6DS3TR Gyroscope Sensor|[-0.004886922,-0.002443461,0.0012217305]|1477918522566
1|YAS537 Magnetic Sensor|[-148.40001,-287.7,-276.4]|1477918522569
1|Linear Acceleration Sensor|[0.0071930587,0.006548033,0.04431629]|1477918522569
1|Gravity Sensor|[-0.13408962,0.007817616,9.80573]|1477918522569
1|K6DS3TR Gyroscope Sensor|[0.0036651916,0.0061086523,0.004886922]|1477918522571
1|K6DS3TR Acceleration Sensor|[-0.12689656,0.014365649,9.850046]|1477918522571
1|K6DS3TR Acceleration Sensor|[-0.15562786,0.009577099,9.8548355]|1477918522576
1|K6DS3TR Gyroscope Sensor|[0.0036651916,0.0012217305,-0.004886922]|1477918522576
1|YAS537 Magnetic Sensor|[-148.5,-287.7,-276.4]|1477918522578
1|Gravity Sensor|[-0.13469814,0.008180555,9.805722]|1477918522578
1|Linear Acceleration Sensor|[-0.008958355,0.003790819,0.034747124]|1477918522579
1|K6DS3TR Gyroscope Sensor|[0.002443461,-0.002443461,0.0012217305]|1477918522582
1|K6DS3TR Acceleration Sensor|[-0.14365649,0.011971374,9.840469]|1477918522582
1|K6DS3TR Acceleration Sensor|[-0.12689656,0.014365649,9.833286]|1477918522587
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0012217305,0.0]|1477918522586
1|YAS537 Magnetic Sensor|[-148.5,-287.7,-276.5]|1477918522589
1|Linear Acceleration Sensor|[-0.009207666,0.001144981,0.03713894]|1477918522589
1|Gravity Sensor|[-0.13444883,0.008432118,9.805725]|1477918522588
1|K6DS3TR Gyroscope Sensor|[-0.002443461,0.0012217305,0.0036651916]|1477918522591
1|K6DS3TR Acceleration Sensor|[-0.14365649,0.009577099,9.842864]|1477918522591
1|K6DS3TR Acceleration Sensor|[-0.12929083,0.014365649,9.8548355]|1477918522596
1|K6DS3TR Gyroscope Sensor|[0.0,-0.002443461,0.002443461]|1477918522596
1|YAS537 Magnetic Sensor|[-148.5,-287.6,-276.6]|1477918522599
1|Gravity Sensor|[-0.13457488,0.008199596,9.805724]|1477918522599
1|Linear Acceleration Sensor|[-0.009081617,0.015743151,0.044322014]|1477918522599
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.004886922,0.0012217305]|1477918522601
1|K6DS3TR Acceleration Sensor|[-0.14365649,0.023942748,9.850046]|1477918522602
1|K6DS3TR Acceleration Sensor|[-0.12450229,0.035914123,9.8548355]|1477918522606
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,-0.002443461,0.0012217305]|1477918522606
1|YAS537 Magnetic Sensor|[-148.6,-287.6,-276.7]|1477918522608
1|Linear Acceleration Sensor|[-0.010991633,0.003895443,0.049118996]|1477918522608
1|Gravity Sensor|[-0.13505913,0.008075931,9.8057165]|1477918522609
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.0,0.0012217305]|1477918522611
1|K6DS3TR Acceleration Sensor|[-0.14605077,0.011971374,9.8548355]|1477918522612
1|K6DS3TR Acceleration Sensor|[-0.13168511,0.014365649,9.842864]|1477918522617
1|K6DS3TR Gyroscope Sensor|[0.0,0.0012217305,0.0]|1477918522616
1|YAS537 Magnetic Sensor|[-148.7,-287.7,-276.80002]|1477918522618
1|Gravity Sensor|[-0.13504337,0.0079537155,9.805717]|1477918522618
1|Linear Acceleration Sensor|[0.0057525337,0.0064119333,0.056300163]|1477918522618
